Student_ID,Name,Math,Science,English,Computer,Social_Science,Total,Percentage,Result
3837,Student_3837,68,98,74,96,84,420,84.0,Pass
3838,Student_3838,73,71,76,82,63,365,73.0,Pass
3839,Student_3839,90,76,56,47,64,333,66.6,Pass
3840,Student_3840,63,75,35,97,45,315,63.0,Pass
3841,Student_3841,52,71,77,79,62,341,68.2,Pass
3842,Student_3842,48,56,42,35,66,247,49.4,Pass
3843,Student_3843,85,51,58,46,43,283,56.6,Pass
3844,Student_3844,95,65,53,94,98,405,81.0,Pass
3845,Student_3845,55,89,69,66,79,358,71.6,Pass
3846,Student_3846,76,76,76,56,58,342,68.4,Pass
3847,Student_3847,74,56,79,52,75,336,67.2,Pass
3848,Student_3848,47,86,49,99,76,357,71.4,Pass
3849,Student_3849,97,82,45,92,43,359,71.8,Pass
3850,Student_3850,42,78,41,41,81,283,56.6,Pass
3851,Student_3851,74,46,68,92,93,373,74.6,Pass
3852,Student_3852,74,69,95,64,81,383,76.6,Pass
3853,Student_3853,62,80,53,73,91,359,71.8,Pass
3854,Student_3854,72,49,94,50,80,345,69.0,Pass
3855,Student_3855,73,93,60,68,72,366,73.2,Pass
3856,Student_3856,61,39,77,64,97,338,67.6,Pass
3857,Student_3857,100,38,63,59,50,310,62.0,Pass
3858,Student_3858,62,88,45,43,60,298,59.6,Pass
3859,Student_3859,65,58,89,39,100,351,70.2,Pass
3860,Student_3860,95,99,57,43,80,374,74.8,Pass
3861,Student_3861,57,96,95,60,36,344,68.8,Pass
3862,Student_3862,71,90,58,75,43,337,67.4,Pass
3863,Student_3863,75,58,50,91,74,348,69.6,Pass
3864,Student_3864,87,76,62,76,63,364,72.8,Pass
3865,Student_3865,96,100,41,47,100,384,76.8,Pass
3866,Student_3866,48,80,89,96,59,372,74.4,Pass
3867,Student_3867,72,70,83,98,46,369,73.8,Pass
3868,Student_3868,96,91,83,55,85,410,82.0,Pass
3869,Student_3869,43,74,63,61,85,326,65.2,Pass
3870,Student_3870,52,67,83,90,68,360,72.0,Pass
3871,Student_3871,78,41,38,39,49,245,49.0,Pass
3872,Student_3872,41,78,96,64,37,316,63.2,Pass
3873,Student_3873,64,78,55,47,45,289,57.8,Pass
3874,Student_3874,87,72,71,56,72,358,71.6,Pass
3875,Student_3875,84,70,100,73,93,420,84.0,Pass
3876,Student_3876,82,91,56,82,97,408,81.6,Pass
3877,Student_3877,77,79,51,49,41,297,59.4,Pass
3878,Student_3878,57,53,44,91,94,339,67.8,Pass
3879,Student_3879,44,52,73,59,92,320,64.0,Pass
3880,Student_3880,45,94,36,77,73,325,65.0,Pass
3881,Student_3881,68,77,47,69,61,322,64.4,Pass
3882,Student_3882,89,98,55,85,48,375,75.0,Pass
3883,Student_3883,45,58,62,38,61,264,52.8,Pass
3884,Student_3884,99,78,90,49,45,361,72.2,Pass
3885,Student_3885,66,97,45,70,78,356,71.2,Pass
3886,Student_3886,36,37,56,48,91,268,53.6,Pass
3887,Student_3887,94,41,82,75,53,345,69.0,Pass
3888,Student_3888,89,89,61,63,82,384,76.8,Pass
3889,Student_3889,46,75,99,37,94,351,70.2,Pass
3890,Student_3890,36,75,59,51,85,306,61.2,Pass
3891,Student_3891,37,50,50,65,45,247,49.4,Pass
3892,Student_3892,36,66,51,95,74,322,64.4,Pass
3893,Student_3893,52,75,79,50,66,322,64.4,Pass
3894,Student_3894,89,40,42,76,47,294,58.8,Pass
3895,Student_3895,99,50,40,71,76,336,67.2,Pass
3896,Student_3896,42,52,73,62,94,323,64.6,Pass
3897,Student_3897,61,86,43,78,98,366,73.2,Pass
3898,Student_3898,61,83,86,52,91,373,74.6,Pass
3899,Student_3899,45,62,79,100,86,372,74.4,Pass
3900,Student_3900,66,61,80,65,42,314,62.8,Pass
3901,Student_3901,35,77,76,90,46,324,64.8,Pass
3902,Student_3902,81,72,92,66,46,357,71.4,Pass
3903,Student_3903,77,84,83,65,97,406,81.2,Pass
3904,Student_3904,58,80,79,49,47,313,62.6,Pass
3905,Student_3905,83,72,66,85,40,346,69.2,Pass
3906,Student_3906,52,100,65,95,97,409,81.8,Pass
3907,Student_3907,58,93,38,55,88,332,66.4,Pass
3908,Student_3908,83,87,35,78,66,349,69.8,Pass
3909,Student_3909,72,57,45,83,67,324,64.8,Pass
3910,Student_3910,67,43,87,44,39,280,56.0,Pass
3911,Student_3911,48,94,76,61,77,356,71.2,Pass
3912,Student_3912,73,87,68,40,82,350,70.0,Pass
3913,Student_3913,50,39,59,35,52,235,47.0,Pass
3914,Student_3914,97,62,36,68,53,316,63.2,Pass
3915,Student_3915,97,88,61,89,52,387,77.4,Pass
3916,Student_3916,100,48,68,68,69,353,70.6,Pass
3917,Student_3917,93,49,64,75,62,343,68.6,Pass
3918,Student_3918,37,87,40,88,98,350,70.0,Pass
3919,Student_3919,86,68,35,57,57,303,60.6,Pass
3920,Student_3920,99,70,100,93,69,431,86.2,Pass
3921,Student_3921,75,79,49,65,77,345,69.0,Pass
3922,Student_3922,93,52,97,50,93,385,77.0,Pass
3923,Student_3923,69,60,37,89,50,305,61.0,Pass
3924,Student_3924,48,84,69,39,60,300,60.0,Pass
3925,Student_3925,74,61,99,43,99,376,75.2,Pass
3926,Student_3926,98,61,95,91,80,425,85.0,Pass
3927,Student_3927,100,63,64,62,86,375,75.0,Pass
3928,Student_3928,71,95,92,36,67,361,72.2,Pass
3929,Student_3929,47,64,36,36,49,232,46.4,Pass
3930,Student_3930,79,59,100,88,37,363,72.6,Pass
3931,Student_3931,58,51,85,52,79,325,65.0,Pass
3932,Student_3932,68,56,40,68,43,275,55.0,Pass
3933,Student_3933,56,64,45,39,80,284,56.8,Pass
3934,Student_3934,92,94,52,35,69,342,68.4,Pass
3935,Student_3935,70,43,37,42,98,290,58.0,Pass
3936,Student_3936,69,47,62,55,69,302,60.4,Pass
3937,Student_3937,82,65,44,42,96,329,65.8,Pass
3938,Student_3938,74,47,53,53,70,297,59.4,Pass
3939,Student_3939,94,38,95,54,84,365,73.0,Pass
3940,Student_3940,67,87,61,58,57,330,66.0,Pass
3941,Student_3941,82,45,98,73,53,351,70.2,Pass
3942,Student_3942,58,72,36,68,62,296,59.2,Pass
3943,Student_3943,57,88,47,48,41,281,56.2,Pass
3944,Student_3944,39,59,74,83,90,345,69.0,Pass
3945,Student_3945,47,83,62,41,95,328,65.6,Pass
3946,Student_3946,36,54,86,92,56,324,64.8,Pass
3947,Student_3947,42,54,39,39,77,251,50.2,Pass
3948,Student_3948,65,85,88,52,43,333,66.6,Pass
3949,Student_3949,81,60,87,38,36,302,60.4,Pass
3950,Student_3950,78,94,95,75,38,380,76.0,Pass
3951,Student_3951,42,47,98,66,52,305,61.0,Pass
3952,Student_3952,77,36,38,94,62,307,61.4,Pass
3953,Student_3953,94,46,59,39,92,330,66.0,Pass
3954,Student_3954,56,55,46,48,61,266,53.2,Pass
3955,Student_3955,83,40,100,95,44,362,72.4,Pass
3956,Student_3956,84,98,53,58,50,343,68.6,Pass
3957,Student_3957,38,67,75,70,87,337,67.4,Pass
3958,Student_3958,49,98,49,56,43,295,59.0,Pass
3959,Student_3959,95,35,93,67,74,364,72.8,Pass
3960,Student_3960,66,87,41,53,63,310,62.0,Pass
3961,Student_3961,73,72,51,58,81,335,67.0,Pass
3962,Student_3962,53,46,85,36,53,273,54.6,Pass
3963,Student_3963,78,58,62,69,45,312,62.4,Pass
3964,Student_3964,53,37,69,74,92,325,65.0,Pass
3965,Student_3965,95,58,83,37,61,334,66.8,Pass
3966,Student_3966,58,88,80,75,47,348,69.6,Pass
3967,Student_3967,63,51,95,87,45,341,68.2,Pass
3968,Student_3968,94,73,38,52,69,326,65.2,Pass
3969,Student_3969,79,80,79,49,83,370,74.0,Pass
3970,Student_3970,39,51,48,48,49,235,47.0,Pass
3971,Student_3971,75,46,56,90,86,353,70.6,Pass
3972,Student_3972,71,87,67,96,89,410,82.0,Pass
3973,Student_3973,100,88,51,62,94,395,79.0,Pass
3974,Student_3974,83,42,36,99,69,329,65.8,Pass
3975,Student_3975,74,93,68,38,100,373,74.6,Pass
3976,Student_3976,64,91,46,49,39,289,57.8,Pass
3977,Student_3977,97,72,51,45,90,355,71.0,Pass
3978,Student_3978,73,40,41,86,60,300,60.0,Pass
3979,Student_3979,85,51,60,76,64,336,67.2,Pass
3980,Student_3980,70,69,100,90,69,398,79.6,Pass
3981,Student_3981,92,40,99,55,50,336,67.2,Pass
3982,Student_3982,63,87,75,70,90,385,77.0,Pass
3983,Student_3983,58,53,36,56,43,246,49.2,Pass
3984,Student_3984,56,60,97,53,36,302,60.4,Pass
3985,Student_3985,80,77,35,61,62,315,63.0,Pass
3986,Student_3986,35,42,37,37,83,234,46.8,Pass
3987,Student_3987,66,72,86,93,65,382,76.4,Pass
3988,Student_3988,49,35,35,46,50,215,43.0,Pass
3989,Student_3989,67,50,86,35,37,275,55.0,Pass
3990,Student_3990,46,84,54,65,52,301,60.2,Pass
3991,Student_3991,98,60,93,93,40,384,76.8,Pass
3992,Student_3992,84,36,78,73,45,316,63.2,Pass
3993,Student_3993,89,96,68,84,66,403,80.6,Pass
3994,Student_3994,40,41,37,100,70,288,57.6,Pass
3995,Student_3995,63,66,90,50,47,316,63.2,Pass
3996,Student_3996,66,92,45,47,45,295,59.0,Pass
3997,Student_3997,75,46,82,68,77,348,69.6,Pass
3998,Student_3998,99,53,74,54,37,317,63.4,Pass
3999,Student_3999,59,68,36,43,81,287,57.4,Pass
4000,Student_4000,61,76,65,70,87,359,71.8,Pass
4001,Student_4001,87,38,92,76,83,376,75.2,Pass
4002,Student_4002,67,71,69,86,90,383,76.6,Pass
4003,Student_4003,91,53,41,47,42,274,54.8,Pass
4004,Student_4004,52,69,37,52,46,256,51.2,Pass
4005,Student_4005,99,54,52,63,100,368,73.6,Pass
4006,Student_4006,92,71,35,54,85,337,67.4,Pass
4007,Student_4007,53,39,79,99,43,313,62.6,Pass
4008,Student_4008,98,68,76,52,94,388,77.6,Pass
4009,Student_4009,64,80,59,87,74,364,72.8,Pass
4010,Student_4010,55,63,79,93,37,327,65.4,Pass
4011,Student_4011,36,72,46,55,47,256,51.2,Pass
4012,Student_4012,52,77,48,49,88,314,62.8,Pass
4013,Student_4013,43,57,76,79,37,292,58.4,Pass
4014,Student_4014,71,85,49,39,42,286,57.2,Pass
4015,Student_4015,94,57,63,42,68,324,64.8,Pass
4016,Student_4016,89,87,38,41,45,300,60.0,Pass
4017,Student_4017,51,66,53,93,46,309,61.8,Pass
4018,Student_4018,38,46,57,60,51,252,50.4,Pass
4019,Student_4019,89,43,79,46,51,308,61.6,Pass
4020,Student_4020,38,68,82,36,98,322,64.4,Pass
4021,Student_4021,89,90,76,63,68,386,77.2,Pass
4022,Student_4022,74,83,40,74,57,328,65.6,Pass
4023,Student_4023,53,91,88,63,73,368,73.6,Pass
4024,Student_4024,84,38,48,46,77,293,58.6,Pass
4025,Student_4025,65,35,81,98,61,340,68.0,Pass
4026,Student_4026,74,97,54,68,65,358,71.6,Pass
4027,Student_4027,79,88,45,97,87,396,79.2,Pass
4028,Student_4028,56,55,75,47,51,284,56.8,Pass
4029,Student_4029,93,58,85,92,35,363,72.6,Pass
4030,Student_4030,100,85,88,84,79,436,87.2,Pass
4031,Student_4031,86,54,51,70,44,305,61.0,Pass
4032,Student_4032,91,87,91,100,69,438,87.6,Pass
4033,Student_4033,72,95,94,45,55,361,72.2,Pass
4034,Student_4034,42,61,81,36,39,259,51.8,Pass
4035,Student_4035,87,48,100,73,99,407,81.4,Pass
4036,Student_4036,96,73,53,51,65,338,67.6,Pass
4037,Student_4037,75,69,61,74,41,320,64.0,Pass
4038,Student_4038,74,88,83,54,49,348,69.6,Pass
4039,Student_4039,54,46,78,90,67,335,67.0,Pass
4040,Student_4040,80,55,80,67,57,339,67.8,Pass
4041,Student_4041,37,86,70,71,46,310,62.0,Pass
4042,Student_4042,50,47,98,60,45,300,60.0,Pass
4043,Student_4043,53,94,66,35,89,337,67.4,Pass
4044,Student_4044,64,74,63,78,71,350,70.0,Pass
4045,Student_4045,99,99,57,43,70,368,73.6,Pass
4046,Student_4046,88,37,86,86,68,365,73.0,Pass
4047,Student_4047,37,79,47,47,40,250,50.0,Pass
4048,Student_4048,58,46,55,82,74,315,63.0,Pass
4049,Student_4049,60,70,45,58,66,299,59.8,Pass
4050,Student_4050,38,50,86,41,74,289,57.8,Pass
4051,Student_4051,89,35,65,98,53,340,68.0,Pass
4052,Student_4052,47,99,84,41,42,313,62.6,Pass
4053,Student_4053,60,55,42,60,48,265,53.0,Pass
4054,Student_4054,92,41,45,46,70,294,58.8,Pass
4055,Student_4055,39,36,61,73,95,304,60.8,Pass
4056,Student_4056,49,65,48,98,47,307,61.4,Pass
4057,Student_4057,94,88,40,48,84,354,70.8,Pass
4058,Student_4058,54,80,41,99,68,342,68.4,Pass
4059,Student_4059,47,71,94,77,81,370,74.0,Pass
4060,Student_4060,36,50,44,61,91,282,56.4,Pass
4061,Student_4061,78,63,78,56,50,325,65.0,Pass
4062,Student_4062,37,95,56,91,35,314,62.8,Pass
4063,Student_4063,95,52,94,42,64,347,69.4,Pass
4064,Student_4064,94,49,88,48,89,368,73.6,Pass
4065,Student_4065,38,100,49,95,54,336,67.2,Pass
4066,Student_4066,51,60,84,67,96,358,71.6,Pass
4067,Student_4067,97,50,60,97,78,382,76.4,Pass
4068,Student_4068,64,40,92,88,48,332,66.4,Pass
4069,Student_4069,35,58,71,36,81,281,56.2,Pass
4070,Student_4070,80,94,99,39,36,348,69.6,Pass
4071,Student_4071,56,67,72,59,52,306,61.2,Pass
4072,Student_4072,62,85,58,55,50,310,62.0,Pass
4073,Student_4073,85,39,84,83,80,371,74.2,Pass
4074,Student_4074,93,68,85,95,37,378,75.6,Pass
4075,Student_4075,84,91,80,43,90,388,77.6,Pass
4076,Student_4076,50,66,81,53,46,296,59.2,Pass
4077,Student_4077,76,42,49,87,73,327,65.4,Pass
4078,Student_4078,53,84,44,35,96,312,62.4,Pass
4079,Student_4079,36,62,60,81,40,279,55.8,Pass
4080,Student_4080,68,55,71,62,49,305,61.0,Pass
4081,Student_4081,63,52,71,72,99,357,71.4,Pass
4082,Student_4082,43,63,38,36,73,253,50.6,Pass
4083,Student_4083,48,89,44,36,75,292,58.4,Pass
4084,Student_4084,64,40,53,47,82,286,57.2,Pass
4085,Student_4085,44,83,95,81,84,387,77.4,Pass
4086,Student_4086,72,86,66,64,77,365,73.0,Pass
4087,Student_4087,64,74,46,46,35,265,53.0,Pass
4088,Student_4088,76,37,50,70,98,331,66.2,Pass
4089,Student_4089,88,68,54,97,99,406,81.2,Pass
4090,Student_4090,89,50,75,95,66,375,75.0,Pass
4091,Student_4091,78,76,49,52,44,299,59.8,Pass
4092,Student_4092,92,98,77,47,52,366,73.2,Pass
4093,Student_4093,64,82,98,99,47,390,78.0,Pass
4094,Student_4094,78,81,68,54,83,364,72.8,Pass
4095,Student_4095,40,94,55,64,84,337,67.4,Pass
4096,Student_4096,37,54,72,72,90,325,65.0,Pass
4097,Student_4097,82,70,89,94,94,429,85.8,Pass
4098,Student_4098,53,39,80,43,91,306,61.2,Pass
4099,Student_4099,48,38,93,61,42,282,56.4,Pass
4100,Student_4100,99,94,50,81,84,408,81.6,Pass
4101,Student_4101,68,96,64,96,42,366,73.2,Pass
4102,Student_4102,62,47,97,75,74,355,71.0,Pass
4103,Student_4103,64,37,58,91,72,322,64.4,Pass
4104,Student_4104,44,73,99,76,93,385,77.0,Pass
4105,Student_4105,58,84,41,55,57,295,59.0,Pass
4106,Student_4106,77,68,85,86,53,369,73.8,Pass
4107,Student_4107,92,58,73,40,92,355,71.0,Pass
4108,Student_4108,88,89,67,52,36,332,66.4,Pass
4109,Student_4109,92,83,61,53,96,385,77.0,Pass
4110,Student_4110,43,61,78,61,86,329,65.8,Pass
4111,Student_4111,95,88,52,80,51,366,73.2,Pass
4112,Student_4112,62,90,99,95,41,387,77.4,Pass
4113,Student_4113,87,38,68,85,64,342,68.4,Pass
4114,Student_4114,57,42,77,82,65,323,64.6,Pass
4115,Student_4115,68,35,79,38,53,273,54.6,Pass
4116,Student_4116,95,60,88,45,76,364,72.8,Pass
4117,Student_4117,92,89,67,36,75,359,71.8,Pass
4118,Student_4118,59,76,87,92,42,356,71.2,Pass
4119,Student_4119,95,99,94,98,78,464,92.8,Pass
4120,Student_4120,79,67,55,90,44,335,67.0,Pass
4121,Student_4121,38,65,68,53,58,282,56.4,Pass
4122,Student_4122,96,61,86,51,93,387,77.4,Pass
4123,Student_4123,61,58,42,57,57,275,55.0,Pass
4124,Student_4124,53,96,48,48,44,289,57.8,Pass
4125,Student_4125,94,82,97,89,50,412,82.4,Pass
4126,Student_4126,97,48,89,56,42,332,66.4,Pass
4127,Student_4127,72,55,82,49,71,329,65.8,Pass
4128,Student_4128,69,86,64,39,82,340,68.0,Pass
4129,Student_4129,57,48,89,36,61,291,58.2,Pass
4130,Student_4130,57,58,38,58,87,298,59.6,Pass
4131,Student_4131,36,47,69,58,85,295,59.0,Pass
4132,Student_4132,69,98,44,42,89,342,68.4,Pass
4133,Student_4133,38,44,92,94,37,305,61.0,Pass
4134,Student_4134,62,45,86,59,92,344,68.8,Pass
4135,Student_4135,40,78,36,39,72,265,53.0,Pass
4136,Student_4136,60,61,58,87,93,359,71.8,Pass
4137,Student_4137,58,67,70,83,63,341,68.2,Pass
4138,Student_4138,49,91,55,70,91,356,71.2,Pass
4139,Student_4139,90,65,35,63,39,292,58.4,Pass
4140,Student_4140,85,76,68,42,55,326,65.2,Pass
4141,Student_4141,79,76,48,63,63,329,65.8,Pass
4142,Student_4142,51,94,55,98,58,356,71.2,Pass
4143,Student_4143,46,55,50,84,63,298,59.6,Pass
4144,Student_4144,79,41,73,89,42,324,64.8,Pass
4145,Student_4145,51,90,88,92,85,406,81.2,Pass
4146,Student_4146,77,56,93,56,73,355,71.0,Pass
4147,Student_4147,80,61,97,68,82,388,77.6,Pass
4148,Student_4148,37,92,35,99,90,353,70.6,Pass
4149,Student_4149,73,35,88,98,81,375,75.0,Pass
4150,Student_4150,87,37,56,40,36,256,51.2,Pass
4151,Student_4151,48,56,40,56,58,258,51.6,Pass
4152,Student_4152,44,82,73,65,39,303,60.6,Pass
4153,Student_4153,70,68,39,63,57,297,59.4,Pass
4154,Student_4154,55,79,59,66,61,320,64.0,Pass
4155,Student_4155,57,35,56,66,80,294,58.8,Pass
4156,Student_4156,43,40,54,82,77,296,59.2,Pass
4157,Student_4157,79,42,49,63,78,311,62.2,Pass
4158,Student_4158,71,77,39,63,86,336,67.2,Pass
4159,Student_4159,99,71,61,59,66,356,71.2,Pass
4160,Student_4160,59,55,72,66,85,337,67.4,Pass
4161,Student_4161,55,89,51,35,38,268,53.6,Pass
4162,Student_4162,79,64,50,51,69,313,62.6,Pass
4163,Student_4163,69,46,55,42,91,303,60.6,Pass
4164,Student_4164,77,85,75,52,42,331,66.2,Pass
4165,Student_4165,50,53,66,98,86,353,70.6,Pass
4166,Student_4166,60,44,96,93,74,367,73.4,Pass
4167,Student_4167,82,70,55,43,36,286,57.2,Pass
4168,Student_4168,84,58,69,46,61,318,63.6,Pass
4169,Student_4169,92,78,47,51,58,326,65.2,Pass
4170,Student_4170,85,92,44,64,47,332,66.4,Pass
4171,Student_4171,96,82,64,86,51,379,75.8,Pass
4172,Student_4172,89,70,95,75,54,383,76.6,Pass
4173,Student_4173,100,86,67,84,48,385,77.0,Pass
4174,Student_4174,53,38,89,50,92,322,64.4,Pass
4175,Student_4175,64,38,35,55,69,261,52.2,Pass
4176,Student_4176,75,52,69,42,59,297,59.4,Pass
4177,Student_4177,56,48,43,80,64,291,58.2,Pass
4178,Student_4178,77,80,36,75,47,315,63.0,Pass
4179,Student_4179,69,61,52,47,48,277,55.4,Pass
4180,Student_4180,73,65,41,91,97,367,73.4,Pass
4181,Student_4181,94,52,68,94,51,359,71.8,Pass
4182,Student_4182,82,67,51,54,46,300,60.0,Pass
4183,Student_4183,99,65,67,76,49,356,71.2,Pass
4184,Student_4184,58,35,73,96,98,360,72.0,Pass
4185,Student_4185,40,90,98,83,60,371,74.2,Pass
4186,Student_4186,61,65,56,90,80,352,70.4,Pass
4187,Student_4187,47,80,42,56,78,303,60.6,Pass
4188,Student_4188,94,72,90,70,42,368,73.6,Pass
4189,Student_4189,77,99,80,59,56,371,74.2,Pass
4190,Student_4190,76,90,96,52,86,400,80.0,Pass
4191,Student_4191,57,37,100,69,85,348,69.6,Pass
4192,Student_4192,96,51,56,81,74,358,71.6,Pass
4193,Student_4193,62,75,82,45,85,349,69.8,Pass
4194,Student_4194,56,55,57,58,79,305,61.0,Pass
4195,Student_4195,36,48,58,80,86,308,61.6,Pass
4196,Student_4196,56,73,92,57,87,365,73.0,Pass
4197,Student_4197,59,67,58,36,46,266,53.2,Pass
4198,Student_4198,56,55,66,70,46,293,58.6,Pass
4199,Student_4199,71,57,36,36,88,288,57.6,Pass
4200,Student_4200,85,56,91,40,52,324,64.8,Pass
4201,Student_4201,87,86,35,68,78,354,70.8,Pass
4202,Student_4202,41,81,90,59,58,329,65.8,Pass
4203,Student_4203,43,96,71,40,37,287,57.4,Pass
4204,Student_4204,64,44,41,45,63,257,51.4,Pass
4205,Student_4205,66,82,60,57,52,317,63.4,Pass
4206,Student_4206,55,73,94,46,46,314,62.8,Pass
4207,Student_4207,63,83,35,40,88,309,61.8,Pass
4208,Student_4208,37,53,94,97,39,320,64.0,Pass
4209,Student_4209,76,86,70,86,49,367,73.4,Pass
4210,Student_4210,88,42,95,90,51,366,73.2,Pass
4211,Student_4211,85,71,62,80,36,334,66.8,Pass
4212,Student_4212,36,76,64,94,57,327,65.4,Pass
4213,Student_4213,60,69,89,46,91,355,71.0,Pass
4214,Student_4214,89,53,63,49,61,315,63.0,Pass
4215,Student_4215,60,87,49,36,68,300,60.0,Pass
4216,Student_4216,71,46,90,73,52,332,66.4,Pass
4217,Student_4217,60,47,84,79,70,340,68.0,Pass
4218,Student_4218,71,49,60,93,57,330,66.0,Pass
4219,Student_4219,94,95,84,81,96,450,90.0,Pass
4220,Student_4220,88,39,89,61,67,344,68.8,Pass
4221,Student_4221,72,58,40,70,89,329,65.8,Pass
4222,Student_4222,43,95,76,78,47,339,67.8,Pass
4223,Student_4223,100,91,37,46,98,372,74.4,Pass
4224,Student_4224,59,57,73,58,40,287,57.4,Pass
4225,Student_4225,56,71,63,91,74,355,71.0,Pass
4226,Student_4226,69,69,44,98,56,336,67.2,Pass
4227,Student_4227,63,69,79,89,77,377,75.4,Pass
4228,Student_4228,60,99,84,67,92,402,80.4,Pass
4229,Student_4229,36,56,80,72,82,326,65.2,Pass
4230,Student_4230,63,83,52,88,40,326,65.2,Pass
4231,Student_4231,70,94,57,60,90,371,74.2,Pass
4232,Student_4232,69,43,36,35,78,261,52.2,Pass
4233,Student_4233,64,99,78,75,96,412,82.4,Pass
4234,Student_4234,69,57,46,85,70,327,65.4,Pass
4235,Student_4235,65,76,37,39,63,280,56.0,Pass
4236,Student_4236,96,44,68,89,41,338,67.6,Pass
4237,Student_4237,74,97,87,47,72,377,75.4,Pass
4238,Student_4238,63,93,99,68,70,393,78.6,Pass
4239,Student_4239,62,93,41,85,83,364,72.8,Pass
4240,Student_4240,45,92,79,88,67,371,74.2,Pass
4241,Student_4241,88,94,51,84,64,381,76.2,Pass
4242,Student_4242,86,43,82,73,46,330,66.0,Pass
4243,Student_4243,82,39,42,54,92,309,61.8,Pass
4244,Student_4244,95,56,49,36,74,310,62.0,Pass
4245,Student_4245,77,40,93,84,37,331,66.2,Pass
4246,Student_4246,72,65,81,87,89,394,78.8,Pass
4247,Student_4247,39,78,39,64,66,286,57.2,Pass
4248,Student_4248,91,69,89,100,66,415,83.0,Pass
4249,Student_4249,62,38,85,96,91,372,74.4,Pass
4250,Student_4250,62,37,86,95,50,330,66.0,Pass
4251,Student_4251,52,58,58,88,87,343,68.6,Pass
4252,Student_4252,95,70,45,37,100,347,69.4,Pass
4253,Student_4253,92,100,99,90,77,458,91.6,Pass
4254,Student_4254,62,99,77,40,84,362,72.4,Pass
4255,Student_4255,95,61,88,61,73,378,75.6,Pass
4256,Student_4256,56,100,99,96,86,437,87.4,Pass
4257,Student_4257,38,75,76,37,73,299,59.8,Pass
4258,Student_4258,52,52,50,93,42,289,57.8,Pass
4259,Student_4259,68,89,44,86,91,378,75.6,Pass
4260,Student_4260,38,87,85,61,58,329,65.8,Pass
4261,Student_4261,42,43,86,55,36,262,52.4,Pass
4262,Student_4262,95,59,57,100,45,356,71.2,Pass
4263,Student_4263,55,97,50,54,88,344,68.8,Pass
4264,Student_4264,76,61,64,94,46,341,68.2,Pass
4265,Student_4265,93,35,89,74,68,359,71.8,Pass
4266,Student_4266,56,86,72,55,38,307,61.4,Pass
4267,Student_4267,61,65,46,65,76,313,62.6,Pass
4268,Student_4268,73,37,49,71,80,310,62.0,Pass
4269,Student_4269,88,92,38,83,57,358,71.6,Pass
4270,Student_4270,43,78,91,59,35,306,61.2,Pass
4271,Student_4271,82,68,55,69,64,338,67.6,Pass
4272,Student_4272,100,70,66,41,53,330,66.0,Pass
4273,Student_4273,44,94,49,88,95,370,74.0,Pass
4274,Student_4274,99,35,84,83,69,370,74.0,Pass
4275,Student_4275,63,49,78,41,48,279,55.8,Pass
4276,Student_4276,83,67,53,100,46,349,69.8,Pass
4277,Student_4277,77,35,60,92,40,304,60.8,Pass
4278,Student_4278,49,95,41,54,87,326,65.2,Pass
4279,Student_4279,73,40,92,41,61,307,61.4,Pass
4280,Student_4280,38,100,39,43,93,313,62.6,Pass
4281,Student_4281,55,86,54,56,88,339,67.8,Pass
4282,Student_4282,57,72,73,76,38,316,63.2,Pass
4283,Student_4283,37,93,53,99,78,360,72.0,Pass
4284,Student_4284,58,94,70,46,44,312,62.4,Pass
4285,Student_4285,88,35,89,49,84,345,69.0,Pass
4286,Student_4286,49,56,95,86,85,371,74.2,Pass
4287,Student_4287,51,36,39,52,37,215,43.0,Pass
4288,Student_4288,65,50,93,42,57,307,61.4,Pass
4289,Student_4289,88,59,68,70,69,354,70.8,Pass
4290,Student_4290,62,76,83,58,67,346,69.2,Pass
4291,Student_4291,77,97,35,45,57,311,62.2,Pass
4292,Student_4292,36,72,53,73,55,289,57.8,Pass
4293,Student_4293,82,62,87,37,46,314,62.8,Pass
4294,Student_4294,54,63,93,81,66,357,71.4,Pass
4295,Student_4295,36,58,69,92,86,341,68.2,Pass
4296,Student_4296,42,66,83,92,35,318,63.6,Pass
4297,Student_4297,51,72,66,83,75,347,69.4,Pass
4298,Student_4298,52,74,40,80,80,326,65.2,Pass
4299,Student_4299,63,89,67,99,45,363,72.6,Pass
4300,Student_4300,91,82,70,37,66,346,69.2,Pass
4301,Student_4301,86,69,100,53,50,358,71.6,Pass
4302,Student_4302,80,92,98,66,82,418,83.6,Pass
4303,Student_4303,70,86,87,54,60,357,71.4,Pass
4304,Student_4304,51,64,89,39,83,326,65.2,Pass
4305,Student_4305,86,94,87,71,44,382,76.4,Pass
4306,Student_4306,51,82,74,97,57,361,72.2,Pass
4307,Student_4307,52,41,67,58,84,302,60.4,Pass
4308,Student_4308,58,56,87,51,36,288,57.6,Pass
4309,Student_4309,84,88,85,44,93,394,78.8,Pass
4310,Student_4310,87,57,59,79,83,365,73.0,Pass
4311,Student_4311,54,66,62,76,96,354,70.8,Pass
4312,Student_4312,86,100,94,98,92,470,94.0,Pass
4313,Student_4313,58,82,90,36,73,339,67.8,Pass
4314,Student_4314,50,66,67,57,41,281,56.2,Pass
4315,Student_4315,67,66,47,76,60,316,63.2,Pass
4316,Student_4316,59,45,54,51,86,295,59.0,Pass
4317,Student_4317,36,38,35,43,72,224,44.8,Pass
